fiber_fraction,Ef_Em,width_to_thickness_ratio,length_value,theta,length_distribution_type,sim,random_seed,box_x,box_z,E1_Em,E2_Em,E3_Em,G12_Em,G13_Em,G23_Em,v12,v13,v23,L_band
0.25,32.0,2.0,50.0,10,constant,sim005_25,3,250,250,1.7724,1.7711,3.22731,0.6565,0.73797,0.73755,0.35588,0.16948,0.17016,short
0.25,40.0,2.0,50.0,10,constant,sim005_25,3,250,250,1.79434,1.79301,3.40514,0.66392,0.75147,0.75106,0.35764,0.16248,0.16319,short
0.25,48.0,2.0,50.0,10,constant,sim005_25,3,250,250,1.80997,1.80862,3.54137,0.66919,0.76128,0.76089,0.3589,0.15746,0.15819,short
0.3,4.0,2.0,50.0,10,constant,sim005_30,3,250,250,1.47055,1.47069,1.67778,0.55598,0.57442,0.57531,0.32355,0.26763,0.26803,short
0.3,12.0,2.0,50.0,10,constant,sim005_30,3,250,250,1.81572,1.81601,2.71497,0.68016,0.73999,0.74271,0.33667,0.20325,0.20431,short
0.3,20.0,2.0,50.0,10,constant,sim005_30,3,250,250,1.9341,1.93444,3.30781,0.72204,0.80451,0.80821,0.34145,0.17738,0.17866,short
0.3,28.0,2.0,50.0,10,constant,sim005_30,3,250,250,1.99597,1.99633,3.70047,0.74382,0.84052,0.84484,0.34393,0.16336,0.16474,short
0.3,32.0,2.0,50.0,10,constant,sim005_30,3,250,250,2.01724,2.01762,3.85199,0.7513,0.85333,0.85788,0.34477,0.15848,0.15989,short
0.3,40.0,2.0,50.0,10,constant,sim005_30,3,250,250,2.04902,2.04942,4.09596,0.76247,0.87288,0.87779,0.34601,0.15115,0.1526,short
0.3,48.0,2.0,50.0,10,constant,sim005_30,3,250,250,2.07176,2.07217,4.2845,0.77047,0.88719,0.89236,0.34689,0.14589,0.14736,short
0.1,4.0,2.0,50.0,20,constant,sim006_10,3,250,250,1.13848,1.14138,1.2141,0.42753,0.43349,0.43581,0.33125,0.30188,0.30236,short
0.1,12.0,2.0,50.0,20,constant,sim006_10,3,250,250,1.22208,1.22888,1.49358,0.4545,0.4714,0.47692,0.34369,0.26347,0.26479,short
0.1,20.0,2.0,50.0,20,constant,sim006_10,3,250,250,1.24847,1.25661,1.63042,0.46224,0.48435,0.49102,0.34945,0.24672,0.24828,short
0.1,28.0,2.0,50.0,20,constant,sim006_10,3,250,250,1.26181,1.27064,1.71299,0.46601,0.49117,0.49842,0.35272,0.23742,0.23907,short
0.1,32.0,2.0,50.0,20,constant,sim006_10,3,250,250,1.26632,1.27538,1.74324,0.46726,0.49353,0.50097,0.35387,0.23416,0.23584,short
0.1,40.0,2.0,50.0,20,constant,sim006_10,3,250,250,1.27297,1.28238,1.79016,0.46909,0.49705,0.50478,0.35562,0.22925,0.23096,short
0.1,48.0,2.0,50.0,20,constant,sim006_10,3,250,250,1.27766,1.2873,1.82493,0.47036,0.49957,0.5075,0.35689,0.22572,0.22745,short
0.15,4.0,2.0,50.0,20,constant,sim006_15,3,250,250,1.21385,1.21591,1.32943,0.45703,0.46597,0.4674,0.33175,0.29015,0.29021,short
0.15,12.0,2.0,50.0,20,constant,sim006_15,3,250,250,1.34771,1.35243,1.7842,0.50298,0.52856,0.53292,0.34812,0.23994,0.24031,short
0.15,20.0,2.0,50.0,20,constant,sim006_15,3,250,250,1.39027,1.39582,2.01805,0.51676,0.55035,0.55619,0.35516,0.21887,0.21939,short
0.15,28.0,2.0,50.0,20,constant,sim006_15,3,250,250,1.41184,1.41774,2.16308,0.52357,0.5619,0.56865,0.35906,0.20734,0.20795,short
0.15,32.0,2.0,50.0,20,constant,sim006_15,3,250,250,1.41914,1.42514,2.21701,0.52585,0.5659,0.57298,0.36042,0.20331,0.20397,short
0.15,40.0,2.0,50.0,20,constant,sim006_15,3,250,250,1.42992,1.43604,2.30151,0.52919,0.5719,0.5795,0.36247,0.19727,0.198,short
0.15,48.0,2.0,50.0,20,constant,sim006_15,3,250,250,1.43753,1.44371,2.36486,0.53153,0.5762,0.58418,0.36395,0.19293,0.19373,short
0.2,4.0,2.0,50.0,20,constant,sim006_20,3,250,250,1.28992,1.29271,1.44265,0.48586,0.49868,0.49955,0.33056,0.281,0.28051,short
0.2,12.0,2.0,50.0,20,constant,sim006_20,3,250,250,1.47698,1.48385,2.07866,0.551,0.58873,0.59099,0.34783,0.22385,0.22257,short
0.2,20.0,2.0,50.0,20,constant,sim006_20,3,250,250,1.537,1.54538,2.41899,0.57111,0.62135,0.62414,0.35485,0.20058,0.19891,short
0.2,28.0,2.0,50.0,20,constant,sim006_20,3,250,250,1.56751,1.57665,2.63513,0.58118,0.63901,0.64208,0.35866,0.18797,0.18611,short
0.2,32.0,2.0,50.0,20,constant,sim006_20,3,250,250,1.57785,1.58724,2.71654,0.58457,0.6452,0.64836,0.35997,0.1836,0.18166,short
0.2,40.0,2.0,50.0,20,constant,sim006_20,3,250,250,1.59314,1.6029,2.84528,0.58956,0.65455,0.65784,0.36194,0.17705,0.17501,short
0.2,48.0,2.0,50.0,20,constant,sim006_20,3,250,250,1.60395,1.61396,2.94277,0.59307,0.66131,0.66469,0.36334,0.17237,0.17025,short
0.25,4.0,2.0,50.0,20,constant,sim006_25,3,250,250,1.37721,1.37631,1.56164,0.51819,0.53447,0.53414,0.32844,0.27264,0.27287,short
0.25,12.0,2.0,50.0,20,constant,sim006_25,3,250,250,1.63642,1.6342,2.39999,0.60776,0.65705,0.65634,0.34526,0.20967,0.21043,short
0.25,20.0,2.0,50.0,20,constant,sim006_25,3,250,250,1.72186,1.71921,2.86436,0.63635,0.70261,0.70182,0.35173,0.18444,0.18545,short
0.25,28.0,2.0,50.0,20,constant,sim006_25,3,250,250,1.76566,1.76282,3.16527,0.65084,0.7275,0.7267,0.35515,0.17086,0.17201,short
0.25,32.0,2.0,50.0,20,constant,sim006_25,3,250,250,1.78056,1.77767,3.27986,0.65576,0.73626,0.73545,0.35633,0.16616,0.16735,short
0.25,40.0,2.0,50.0,20,constant,sim006_25,3,250,250,1.80263,1.79967,3.46247,0.66302,0.74952,0.74872,0.35806,0.15914,0.16039,short
0.25,48.0,2.0,50.0,20,constant,sim006_25,3,250,250,1.81826,1.81527,3.60191,0.66816,0.75914,0.75836,0.35929,0.15412,0.15541,short
0.3,4.0,2.0,50.0,20,constant,sim006_30,3,250,250,1.47042,1.46984,1.68574,0.55334,0.57251,0.57272,0.32455,0.26593,0.26623,short
0.3,12.0,2.0,50.0,20,constant,sim006_30,3,250,250,1.81216,1.81121,2.746,0.67233,0.73236,0.73334,0.3389,0.19951,0.20033,short
0.3,20.0,2.0,50.0,20,constant,sim006_30,3,250,250,1.92756,1.92662,3.35175,0.71155,0.79343,0.79496,0.34413,0.17313,0.1742,short
0.3,28.0,2.0,50.0,20,constant,sim006_30,3,250,250,1.98716,1.98629,3.75146,0.73166,0.82716,0.82909,0.34684,0.15896,0.16017,short
0.3,32.0,2.0,50.0,20,constant,sim006_30,3,250,250,2.00751,2.00666,3.90519,0.7385,0.83908,0.84118,0.34776,0.15405,0.15532,short
0.3,40.0,2.0,50.0,20,constant,sim006_30,3,250,250,2.03769,2.03689,4.15193,0.74864,0.8572,0.85956,0.34911,0.14672,0.14807,short
0.3,48.0,2.0,50.0,20,constant,sim006_30,3,250,250,2.05911,2.05837,4.34182,0.75583,0.87038,0.87295,0.35006,0.14149,0.1429,short
0.1,4.0,3.0,50.0,0,constant,sim007_10,3,250,250,1.14303,1.1431,1.21524,0.43061,0.43712,0.43734,0.33302,0.3019,0.30196,short
0.1,12.0,3.0,50.0,0,constant,sim007_10,3,250,250,1.23318,1.23391,1.47495,0.46275,0.48147,0.48209,0.34669,0.26687,0.26679,short
0.1,20.0,3.0,50.0,0,constant,sim007_10,3,250,250,1.26234,1.26355,1.59343,0.47283,0.49735,0.49819,0.35248,0.25222,0.25198,short
0.1,28.0,3.0,50.0,0,constant,sim007_10,3,250,250,1.27716,1.27869,1.66226,0.47789,0.50577,0.50678,0.35565,0.24422,0.24387,short
0.1,32.0,3.0,50.0,0,constant,sim007_10,3,250,250,1.28217,1.28383,1.68697,0.47959,0.50868,0.50975,0.35676,0.24144,0.24104,short
0.1,40.0,3.0,50.0,0,constant,sim007_10,3,250,250,1.28954,1.2914,1.72474,0.48209,0.51302,0.51418,0.3584,0.23729,0.23682,short
0.1,48.0,3.0,50.0,0,constant,sim007_10,3,250,250,1.29471,1.29673,1.75229,0.48383,0.51611,0.51735,0.35958,0.23433,0.2338,short
0.15,4.0,3.0,50.0,0,constant,sim007_15,3,250,250,1.22345,1.2252,1.33019,0.459,0.46979,0.47093,0.33108,0.29106,0.29135,short
0.15,12.0,3.0,50.0,0,constant,sim007_15,3,250,250,1.37301,1.37764,1.75015,0.50879,0.54089,0.54365,0.34524,0.24573,0.24648,short
0.15,20.0,3.0,50.0,0,constant,sim007_15,3,250,250,1.4227,1.42844,1.95065,0.52457,0.56721,0.57058,0.35105,0.22723,0.22808,short
0.15,28.0,3.0,50.0,0,constant,sim007_15,3,250,250,1.4482,1.45451,2.07008,0.53254,0.58142,0.58511,0.35421,0.21721,0.2181,short
0.15,32.0,3.0,50.0,0,constant,sim007_15,3,250,250,1.45686,1.46336,2.11354,0.53522,0.58637,0.59017,0.3553,0.21373,0.21464,short
0.15,40.0,3.0,50.0,0,constant,sim007_15,3,250,250,1.46964,1.47643,2.18057,0.53917,0.5938,0.59776,0.35694,0.20854,0.20947,short
0.15,48.0,3.0,50.0,0,constant,sim007_15,3,250,250,1.47866,1.48563,2.22996,0.54195,0.59913,0.60321,0.35811,0.20484,0.20578,short
0.2,4.0,3.0,50.0,0,constant,sim007_20,3,250,250,1.2972,1.30227,1.44337,0.48668,0.5005,0.50261,0.33013,0.28145,0.28129,short
0.2,12.0,3.0,50.0,0,constant,sim007_20,3,250,250,1.49804,1.51306,2.04551,0.5545,0.59557,0.60156,0.34574,0.22749,0.22701,short
0.2,20.0,3.0,50.0,0,constant,sim007_20,3,250,250,1.56473,1.58407,2.35045,0.57623,0.63092,0.63871,0.35189,0.20582,0.20505,short
0.2,28.0,3.0,50.0,0,constant,sim007_20,3,250,250,1.59898,1.62068,2.53794,0.58725,0.6501,0.65892,0.35518,0.19414,0.1932,short
0.2,32.0,3.0,50.0,0,constant,sim007_20,3,250,250,1.61063,1.63314,2.60729,0.59098,0.6568,0.66598,0.35632,0.1901,0.1891,short
0.2,40.0,3.0,50.0,0,constant,sim007_20,3,250,250,1.62784,1.65155,2.71548,0.59647,0.66689,0.67662,0.358,0.18407,0.18299,short
0.2,48.0,3.0,50.0,0,constant,sim007_20,3,250,250,1.64,1.66454,2.79613,0.60033,0.67415,0.68427,0.35919,0.17979,0.17864,short
0.25,4.0,3.0,50.0,0,constant,sim007_25,3,250,250,1.39224,1.39417,1.57218,0.52458,0.54206,0.54259,0.32844,0.27297,0.27243,short
0.25,12.0,3.0,50.0,0,constant,sim007_25,3,250,250,1.67993,1.68503,2.38995,0.62563,0.68211,0.68335,0.34463,0.2137,0.21219,short
0.25,20.0,3.0,50.0,0,constant,sim007_25,3,250,250,1.78056,1.78709,2.82473,0.66011,0.73784,0.73929,0.35058,0.19008,0.18815,short
0.25,28.0,3.0,50.0,0,constant,sim007_25,3,250,250,1.83345,1.84084,3.09979,0.67808,0.76905,0.77061,0.35365,0.17736,0.17519,short
0.25,32.0,3.0,50.0,0,constant,sim007_25,3,250,250,1.85164,1.85934,3.20311,0.68424,0.78012,0.78173,0.35469,0.17296,0.1707,short
0.25,40.0,3.0,50.0,0,constant,sim007_25,3,250,250,1.87874,1.88693,3.36608,0.69339,0.79698,0.79864,0.35622,0.16639,0.164,short
0.25,48.0,3.0,50.0,0,constant,sim007_25,3,250,250,1.89802,1.9066,3.48905,0.6999,0.80924,0.81095,0.35728,0.16171,0.15923,short
0.3,4.0,3.0,50.0,0,constant,sim007_30,3,250,250,1.47579,1.46768,1.68349,0.55863,0.57783,0.57289,0.32971,0.2657,0.26516,short
0.3,12.0,3.0,50.0,0,constant,sim007_30,3,250,250,1.83733,1.81197,2.6802,0.69018,0.75253,0.7381,0.35032,0.20258,0.20147,short
0.3,20.0,3.0,50.0,0,constant,sim007_30,3,250,250,1.96515,1.93179,3.21687,0.73614,0.82235,0.80337,0.35767,0.17777,0.17678,short
0.3,28.0,3.0,50.0,0,constant,sim007_30,3,250,250,2.03245,1.99454,3.55831,0.76025,0.86147,0.8398,0.36144,0.16448,0.16363,short
0.3,32.0,3.0,50.0,0,constant,sim007_30,3,250,250,2.0556,2.01606,3.68691,0.76852,0.87535,0.85272,0.36271,0.15988,0.1591,short
0.3,40.0,3.0,50.0,0,constant,sim007_30,3,250,250,2.09006,2.04806,3.89011,0.78084,0.89646,0.87235,0.36457,0.15303,0.15237,short
0.3,48.0,3.0,50.0,0,constant,sim007_30,3,250,250,2.11458,2.0708,4.0437,0.78958,0.91181,0.88662,0.36587,0.14816,0.14758,short
0.1,4.0,3.0,50.0,10,constant,sim008_10,3,250,250,1.14303,1.1431,1.21524,0.43061,0.43712,0.43734,0.33302,0.3019,0.30196,short
0.1,12.0,3.0,50.0,10,constant,sim008_10,3,250,250,1.23318,1.23391,1.47495,0.46275,0.48147,0.48209,0.34669,0.26687,0.26679,short
0.1,20.0,3.0,50.0,10,constant,sim008_10,3,250,250,1.26234,1.26355,1.59343,0.47283,0.49735,0.49819,0.35248,0.25222,0.25198,short
0.1,28.0,3.0,50.0,10,constant,sim008_10,3,250,250,1.27716,1.27869,1.66226,0.47789,0.50577,0.50678,0.35565,0.24422,0.24387,short
0.1,32.0,3.0,50.0,10,constant,sim008_10,3,250,250,1.28217,1.28383,1.68697,0.47959,0.50868,0.50975,0.35676,0.24144,0.24104,short
0.1,40.0,3.0,50.0,10,constant,sim008_10,3,250,250,1.28954,1.2914,1.72474,0.48209,0.51302,0.51418,0.3584,0.23729,0.23682,short
0.1,48.0,3.0,50.0,10,constant,sim008_10,3,250,250,1.29471,1.29673,1.75229,0.48383,0.51611,0.51735,0.35958,0.23433,0.2338,short
0.15,4.0,3.0,50.0,10,constant,sim008_15,3,250,250,1.22345,1.2252,1.33019,0.459,0.46979,0.47093,0.33108,0.29106,0.29135,short
0.15,12.0,3.0,50.0,10,constant,sim008_15,3,250,250,1.37301,1.37764,1.75015,0.50879,0.54089,0.54365,0.34524,0.24573,0.24648,short
0.15,20.0,3.0,50.0,10,constant,sim008_15,3,250,250,1.4227,1.42844,1.95065,0.52457,0.56721,0.57058,0.35105,0.22723,0.22808,short
0.15,28.0,3.0,50.0,10,constant,sim008_15,3,250,250,1.4482,1.45451,2.07008,0.53254,0.58142,0.58511,0.35421,0.21721,0.2181,short
0.15,32.0,3.0,50.0,10,constant,sim008_15,3,250,250,1.45686,1.46336,2.11354,0.53522,0.58637,0.59017,0.3553,0.21373,0.21464,short
0.15,40.0,3.0,50.0,10,constant,sim008_15,3,250,250,1.46964,1.47643,2.18057,0.53917,0.5938,0.59776,0.35694,0.20854,0.20947,short
0.15,48.0,3.0,50.0,10,constant,sim008_15,3,250,250,1.47866,1.48563,2.22996,0.54195,0.59913,0.60321,0.35811,0.20484,0.20578,short
0.2,4.0,3.0,50.0,10,constant,sim008_20,3,250,250,1.2972,1.30227,1.44337,0.48668,0.5005,0.50261,0.33013,0.28145,0.28129,short
0.2,12.0,3.0,50.0,10,constant,sim008_20,3,250,250,1.49804,1.51306,2.04551,0.5545,0.59557,0.60156,0.34574,0.22749,0.22701,short
0.2,20.0,3.0,50.0,10,constant,sim008_20,3,250,250,1.56473,1.58407,2.35045,0.57623,0.63092,0.63871,0.35189,0.20582,0.20505,short
0.2,28.0,3.0,50.0,10,constant,sim008_20,3,250,250,1.59898,1.62068,2.53794,0.58725,0.6501,0.65892,0.35518,0.19414,0.1932,short
0.2,32.0,3.0,50.0,10,constant,sim008_20,3,250,250,1.61063,1.63314,2.60729,0.59098,0.6568,0.66598,0.35632,0.1901,0.1891,short
0.2,40.0,3.0,50.0,10,constant,sim008_20,3,250,250,1.62784,1.65155,2.71548,0.59647,0.66689,0.67662,0.358,0.18407,0.18299,short
0.2,48.0,3.0,50.0,10,constant,sim008_20,3,250,250,1.64,1.66454,2.79613,0.60033,0.67415,0.68427,0.35919,0.17979,0.17864,short
0.25,4.0,3.0,50.0,10,constant,sim008_25,3,250,250,1.38525,1.38149,1.5589,0.52044,0.53782,0.53593,0.33003,0.27333,0.27328,short
0.25,12.0,3.0,50.0,10,constant,sim008_25,3,250,250,1.66407,1.65321,2.33916,0.61615,0.67009,0.6644,0.34829,0.21463,0.21433,short
0.25,20.0,3.0,50.0,10,constant,sim008_25,3,250,250,1.75994,1.74596,2.7437,0.64816,0.72141,0.71373,0.35509,0.19143,0.19111,short
0.25,28.0,3.0,50.0,10,constant,sim008_25,3,250,250,1.80982,1.79412,2.99571,0.66468,0.74983,0.74091,0.35865,0.179,0.17869,short
0.25,32.0,3.0,50.0,10,constant,sim008_25,3,250,250,1.82688,1.81057,3.08958,0.67031,0.75986,0.75048,0.35986,0.17471,0.1744,short
0.25,40.0,3.0,50.0,10,constant,sim008_25,3,250,250,1.85218,1.83495,3.23673,0.67865,0.77507,0.76497,0.36164,0.16832,0.16802,short
0.25,48.0,3.0,50.0,10,constant,sim008_25,3,250,250,1.8701,1.85223,3.34703,0.68456,0.7861,0.77546,0.36289,0.16377,0.16349,short
0.3,4.0,3.0,50.0,10,constant,sim008_30,3,250,250,1.47579,1.46768,1.68349,0.55863,0.57783,0.57289,0.32971,0.2657,0.26516,short
0.3,12.0,3.0,50.0,10,constant,sim008_30,3,250,250,1.83733,1.81197,2.6802,0.69018,0.75253,0.7381,0.35032,0.20258,0.20147,short
0.3,20.0,3.0,50.0,10,constant,sim008_30,3,250,250,1.96515,1.93179,3.21687,0.73614,0.82235,0.80337,0.35767,0.17777,0.17678,short
0.3,28.0,3.0,50.0,10,constant,sim008_30,3,250,250,2.03245,1.99454,3.55831,0.76025,0.86147,0.8398,0.36144,0.16448,0.16363,short
0.3,32.0,3.0,50.0,10,constant,sim008_30,3,250,250,2.0556,2.01606,3.68691,0.76852,0.87535,0.85272,0.36271,0.15988,0.1591,short
0.3,40.0,3.0,50.0,10,constant,sim008_30,3,250,250,2.09006,2.04806,3.89011,0.78084,0.89646,0.87235,0.36457,0.15303,0.15237,short
0.3,48.0,3.0,50.0,10,constant,sim008_30,3,250,250,2.11458,2.0708,4.0437,0.78958,0.91181,0.88662,0.36587,0.14816,0.14758,short
0.1,4.0,3.0,50.0,20,constant,sim009_10,3,250,250,1.14303,1.1431,1.21524,0.43061,0.43712,0.43734,0.33302,0.3019,0.30196,short
0.1,12.0,3.0,50.0,20,constant,sim009_10,3,250,250,1.23318,1.23391,1.47495,0.46275,0.48147,0.48209,0.34669,0.26687,0.26679,short
0.1,20.0,3.0,50.0,20,constant,sim009_10,3,250,250,1.26234,1.26355,1.59343,0.47283,0.49735,0.49819,0.35248,0.25222,0.25198,short
0.1,28.0,3.0,50.0,20,constant,sim009_10,3,250,250,1.27716,1.27869,1.66226,0.47789,0.50577,0.50678,0.35565,0.24422,0.24387,short
0.1,32.0,3.0,50.0,20,constant,sim009_10,3,250,250,1.28217,1.28383,1.68697,0.47959,0.50868,0.50975,0.35676,0.24144,0.24104,short
0.1,40.0,3.0,50.0,20,constant,sim009_10,3,250,250,1.28954,1.2914,1.72474,0.48209,0.51302,0.51418,0.3584,0.23729,0.23682,short
0.1,48.0,3.0,50.0,20,constant,sim009_10,3,250,250,1.29471,1.29673,1.75229,0.48383,0.51611,0.51735,0.35958,0.23433,0.2338,short
0.15,4.0,3.0,50.0,20,constant,sim009_15,3,250,250,1.22345,1.2252,1.33019,0.459,0.46979,0.47093,0.33108,0.29106,0.29135,short
0.15,12.0,3.0,50.0,20,constant,sim009_15,3,250,250,1.37301,1.37764,1.75015,0.50879,0.54089,0.54365,0.34524,0.24573,0.24648,short
0.15,20.0,3.0,50.0,20,constant,sim009_15,3,250,250,1.4227,1.42844,1.95065,0.52457,0.56721,0.57058,0.35105,0.22723,0.22808,short
0.15,28.0,3.0,50.0,20,constant,sim009_15,3,250,250,1.4482,1.45451,2.07008,0.53254,0.58142,0.58511,0.35421,0.21721,0.2181,short
0.15,32.0,3.0,50.0,20,constant,sim009_15,3,250,250,1.45686,1.46336,2.11354,0.53522,0.58637,0.59017,0.3553,0.21373,0.21464,short
0.15,40.0,3.0,50.0,20,constant,sim009_15,3,250,250,1.46964,1.47643,2.18057,0.53917,0.5938,0.59776,0.35694,0.20854,0.20947,short
0.15,48.0,3.0,50.0,20,constant,sim009_15,3,250,250,1.47866,1.48563,2.22996,0.54195,0.59913,0.60321,0.35811,0.20484,0.20578,short
0.2,4.0,3.0,50.0,20,constant,sim009_20,3,250,250,1.2972,1.30227,1.44337,0.48668,0.5005,0.50261,0.33013,0.28145,0.28129,short
0.2,12.0,3.0,50.0,20,constant,sim009_20,3,250,250,1.49804,1.51306,2.04551,0.5545,0.59557,0.60156,0.34574,0.22749,0.22701,short
0.2,20.0,3.0,50.0,20,constant,sim009_20,3,250,250,1.56473,1.58407,2.35045,0.57623,0.63092,0.63871,0.35189,0.20582,0.20505,short
0.2,28.0,3.0,50.0,20,constant,sim009_20,3,250,250,1.59898,1.62068,2.53794,0.58725,0.6501,0.65892,0.35518,0.19414,0.1932,short
0.2,32.0,3.0,50.0,20,constant,sim009_20,3,250,250,1.61063,1.63314,2.60729,0.59098,0.6568,0.66598,0.35632,0.1901,0.1891,short
0.2,40.0,3.0,50.0,20,constant,sim009_20,3,250,250,1.62784,1.65155,2.71548,0.59647,0.66689,0.67662,0.358,0.18407,0.18299,short
0.2,48.0,3.0,50.0,20,constant,sim009_20,3,250,250,1.64,1.66454,2.79613,0.60033,0.67415,0.68427,0.35919,0.17979,0.17864,short
0.25,4.0,3.0,50.0,20,constant,sim009_25,3,250,250,1.38525,1.38149,1.5589,0.52044,0.53782,0.53593,0.33003,0.27333,0.27328,short
0.25,12.0,3.0,50.0,20,constant,sim009_25,3,250,250,1.66407,1.65321,2.33916,0.61615,0.67009,0.6644,0.34829,0.21463,0.21433,short
0.25,20.0,3.0,50.0,20,constant,sim009_25,3,250,250,1.75994,1.74596,2.7437,0.64816,0.72141,0.71373,0.35509,0.19143,0.19111,short
0.25,28.0,3.0,50.0,20,constant,sim009_25,3,250,250,1.80982,1.79412,2.99571,0.66468,0.74983,0.74091,0.35865,0.179,0.17869,short
0.25,32.0,3.0,50.0,20,constant,sim009_25,3,250,250,1.82688,1.81057,3.08958,0.67031,0.75986,0.75048,0.35986,0.17471,0.1744,short
0.25,40.0,3.0,50.0,20,constant,sim009_25,3,250,250,1.85218,1.83495,3.23673,0.67865,0.77507,0.76497,0.36164,0.16832,0.16802,short
0.25,48.0,3.0,50.0,20,constant,sim009_25,3,250,250,1.8701,1.85223,3.34703,0.68456,0.7861,0.77546,0.36289,0.16377,0.16349,short
0.3,4.0,3.0,50.0,20,constant,sim009_30,3,250,250,1.47579,1.46768,1.68349,0.55863,0.57783,0.57289,0.32971,0.2657,0.26516,short
0.3,12.0,3.0,50.0,20,constant,sim009_30,3,250,250,1.83733,1.81197,2.6802,0.69018,0.75253,0.7381,0.35032,0.20258,0.20147,short
0.3,20.0,3.0,50.0,20,constant,sim009_30,3,250,250,1.96515,1.93179,3.21687,0.73614,0.82235,0.80337,0.35767,0.17777,0.17678,short
0.3,28.0,3.0,50.0,20,constant,sim009_30,3,250,250,2.03245,1.99454,3.55831,0.76025,0.86147,0.8398,0.36144,0.16448,0.16363,short
0.3,32.0,3.0,50.0,20,constant,sim009_30,3,250,250,2.0556,2.01606,3.68691,0.76852,0.87535,0.85272,0.36271,0.15988,0.1591,short
0.3,40.0,3.0,50.0,20,constant,sim009_30,3,250,250,2.09006,2.04806,3.89011,0.78084,0.89646,0.87235,0.36457,0.15303,0.15237,short
0.3,48.0,3.0,50.0,20,constant,sim009_30,3,250,250,2.11458,2.0708,4.0437,0.78958,0.91181,0.88662,0.36587,0.14816,0.14758,short
0.1,4.0,1.0,100.0,0,constant,sim010_10,3,250,400,1.1454,1.14564,1.25696,0.42906,0.43558,0.43549,0.33517,0.29294,0.2928,medium
0.1,12.0,1.0,100.0,0,constant,sim010_10,3,250,400,1.23996,1.24069,1.7695,0.45615,0.47543,0.4747,0.36009,0.22674,0.22621,medium
0.1,20.0,1.0,100.0,0,constant,sim010_10,3,250,400,1.27248,1.27347,2.14749,0.4636,0.49037,0.48903,0.3735,0.19311,0.19231,medium
0.1,28.0,1.0,100.0,0,constant,sim010_10,3,250,400,1.2897,1.29085,2.44245,0.46715,0.4992,0.49733,0.3816,0.17312,0.17213,medium
0.1,32.0,1.0,100.0,0,constant,sim010_10,3,250,400,1.29565,1.29686,2.56736,0.46832,0.5025,0.5004,0.38456,0.16589,0.16482,medium
0.1,40.0,1.0,100.0,0,constant,sim010_10,3,250,400,1.30454,1.30585,2.78287,0.47,0.50776,0.50525,0.3891,0.15479,0.15359,medium
0.1,48.0,1.0,100.0,0,constant,sim010_10,3,250,400,1.31088,1.31227,2.96249,0.47117,0.51182,0.50897,0.39244,0.14666,0.14537,medium
0.15,4.0,1.0,100.0,0,constant,sim010_15,3,250,400,1.22407,1.22457,1.38576,0.45845,0.46822,0.4687,0.3343,0.28012,0.2802,medium
0.15,12.0,1.0,100.0,0,constant,sim010_15,3,250,400,1.37137,1.37264,2.16321,0.50355,0.53315,0.53461,0.36017,0.20244,0.20269,medium
0.15,20.0,1.0,100.0,0,constant,sim010_15,3,250,400,1.41992,1.42151,2.74561,0.51648,0.558,0.56002,0.37282,0.16654,0.16682,medium
0.15,28.0,1.0,100.0,0,constant,sim010_15,3,250,400,1.44489,1.44667,3.20625,0.52273,0.57278,0.57522,0.38011,0.14617,0.14644,medium
0.15,32.0,1.0,100.0,0,constant,sim010_15,3,250,400,1.45338,1.45524,3.40305,0.5248,0.57834,0.58095,0.3827,0.13897,0.13922,medium
0.15,40.0,1.0,100.0,0,constant,sim010_15,3,250,400,1.46596,1.46794,3.74517,0.52781,0.58725,0.59017,0.38663,0.12807,0.12831,medium
0.15,48.0,1.0,100.0,0,constant,sim010_15,3,250,400,1.47486,1.47693,4.0329,0.52992,0.59418,0.59735,0.38946,0.12022,0.12043,medium
0.2,4.0,1.0,100.0,0,constant,sim010_20,3,250,400,1.30923,1.30877,1.51957,0.4902,0.50391,0.50346,0.33219,0.26944,0.26937,medium
0.2,12.0,1.0,100.0,0,constant,sim010_20,3,250,400,1.51996,1.51865,2.59471,0.55729,0.59941,0.59795,0.35689,0.18457,0.18439,medium
0.2,20.0,1.0,100.0,0,constant,sim010_20,3,250,400,1.58882,1.58715,3.42322,0.57726,0.6364,0.63436,0.36816,0.14768,0.14748,medium
0.2,28.0,1.0,100.0,0,constant,sim010_20,3,250,400,1.62387,1.62199,4.09271,0.58705,0.65836,0.65591,0.37446,0.12733,0.12712,medium
0.2,32.0,1.0,100.0,0,constant,sim010_20,3,250,400,1.63573,1.63378,4.38264,0.59032,0.66659,0.66399,0.37667,0.12023,0.12002,medium
0.2,40.0,1.0,100.0,0,constant,sim010_20,3,250,400,1.65323,1.65116,4.89224,0.59509,0.67978,0.67692,0.37996,0.10959,0.10937,medium
0.2,48.0,1.0,100.0,0,constant,sim010_20,3,250,400,1.66557,1.66341,5.3264,0.59844,0.69003,0.68695,0.38231,0.10199,0.10177,medium
0.25,4.0,1.0,100.0,0,constant,sim010_25,3,250,400,1.39699,1.39641,1.65267,0.52584,0.54179,0.54154,0.32972,0.26073,0.26076,medium
0.25,12.0,1.0,100.0,0,constant,sim010_25,3,250,400,1.67741,1.67564,3.0205,0.62174,0.67357,0.67272,0.35213,0.17261,0.17263,medium
